fecha,numero,tipo_anexo,estado,cant_dphs,financiador_sigla,financiador_nombre,importe_total
2021-04-27,16608,Ambulatorio,Facturado,1.0,OSPIM(MOLINERA),OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA MOLINERA,54234.00
2021-04-27,16609,Ambulatorio,Facturado,1.0, OSPACA,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,54234.00
2021-04-27,16610,Internacion,Baja,,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,181424.23
2021-04-27,16611,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,19583.20
2021-04-27,16612,Internacion,Facturado,1.0,SANCOR,Sancor Salud,153121.61
2021-04-27,16613,Internacion,Facturado,1.0,OSTPBA,OBRA SOCIAL DE LOS TRABAJADORES DE PRENSA DE BUENOS AIRES,16391.00
2021-04-27,16614,Internacion,Facturado,1.0,OMINT SA,OMINT SOCIEDAD ANONIMA DE SERVICIOS,19267.00
2021-04-27,16615,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,38229.52
2021-04-27,16616,Internacion,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,32667.36
2021-04-27,16617,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,45747.89
2021-04-27,16618,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,43924.00
2021-04-27,16619,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,120791.00
2021-04-27,16620,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,38450.37
2021-04-27,16621,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,43924.00
2021-04-27,16622,Internacion,Facturado,1.0,HTAL ALEMAN,HOSPITAL ALEMAN,19267.00
2021-04-27,16623,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,43924.00
2021-04-27,16624,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,43072.23
2021-04-27,16625,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,87848.00
2021-04-28,16626,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,7147.00
2021-04-28,16627,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,791.00
2021-04-28,16628,Ambulatorio,Facturado,1.0,OSBA,OBRA SOCIAL SERVICIOS SOCIALES BANCARIOS,43253.00
2021-04-28,16629,Ambulatorio,Baja,,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,67116.00
2021-04-28,16630,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),65886.00
2021-04-28,16631,Ambulatorio,Facturado,1.0,OSME,O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y DE OBRAS Y SERVICIOS PUBLICOS,32943.00
2021-04-28,16632,Ambulatorio,Baja,,UTA,OBRA SOCIAL CONDUCTORES DE TRANSPORTE DE COLECTIVOS DE PASAJEROS,34173.00
2021-04-28,16633,Ambulatorio,Facturado,1.0,OSCOMM,OBRA SOCIAL DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,32943.00
2021-04-28,16634,Ambulatorio,Facturado,1.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,32943.00
2021-04-28,16635,Ambulatorio,Baja,,OSTVLA,OBRA SOCIAL DE TECNICOS DE VUELO DE LINEAS AEREAS,34173.00
2021-04-28,16636,Ambulatorio,Baja,,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,54793.00
2021-04-28,16637,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,32943.00
2021-04-28,16638,Internacion,Baja,,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,166193.78
2021-04-28,16639,Ambulatorio,Facturado,1.0,OSTAD,OBRA SOCIAL DE TALLERISTAS A DOMICILIO,21291.00
2021-04-28,16640,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,32943.00
2021-04-28,16641,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,32943.00
2021-04-28,16642,Ambulatorio,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,32943.00
2021-04-28,16643,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,32943.00
2021-04-28,16644,Ambulatorio,Facturado,1.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,32943.00
2021-04-28,16645,Ambulatorio,Facturado,1.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,32943.00
2021-04-28,16646,Ambulatorio,Facturado,1.0,OSMMEDT,"OBRA SOCIAL DE MANDOS, MEDIOS DE TELECOMUNICACIONES EN LA REPUBLICA  ARGENTINA Y MERCOSUR.",32943.00
2021-04-28,16647,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,32943.00
2021-04-28,16648,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,166193.78
2021-04-28,16649,Ambulatorio,Facturado,1.0,OSME,O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y DE OBRAS Y SERVICIOS PUBLICOS,21962.00
2021-04-28,16650,Ambulatorio,Facturado,1.0,OSA,OBRA SOCIAL DE ACTORES,21962.00
2021-04-28,16651,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,32943.00
2021-04-28,16652,Ambulatorio,Baja,,OSCONARA,OBRA SOCIAL DE CONDUCTORES NAVALES,23192.00
2021-04-28,16653,Ambulatorio,Baja,,OSPL,OBRA SOCIAL DEL PERSONAL LADRILLERO,32831.00
2021-04-28,16654,Ambulatorio,Facturado,1.0,OSPENA,OBRA SOCIAL DEL PERSONAL NAVAL,31601.00
2021-04-28,16655,Ambulatorio,Facturado,1.0,PASTEUR,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD LUIS PASTEUR,32943.00
2021-04-28,16656,Ambulatorio,Facturado,1.0,OSPSIP,"OBRA SOCIAL DEL PERSONAL DE SEGURIDAD COMERCIAL, INDUSTRIAL E INVESTIGACIONES PRIVADAS",43253.00
2021-04-28,16657,Internacion,Facturado,1.0,INST SEG JUJUY,INSTITUTO DE SEGUROS DE JUJUY,127374.49
2021-04-28,16658,Internacion,Baja,,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,203430.00
2021-04-28,16659,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",32943.00
2021-04-28,16660,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,32943.00
2021-04-28,16661,Ambulatorio,Facturado,1.0,OSALARA,OBRA SOCIAL AGENTES DE LOTERIAS Y AFINES DE LA REPUBLICA ARGENTINA,32272.00
2021-04-28,16662,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,87848.00
2021-04-28,16663,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",43924.00
2021-04-28,16664,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",76867.00
2021-04-28,16665,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,55435.00
2021-04-28,16666,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,32943.00
2021-04-28,16667,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,131772.00
2021-04-28,16668,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,43253.00
2021-04-28,16669,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,32943.00
2021-04-28,16670,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,32943.00
2021-04-29,16671,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,1257.00
2021-04-29,16672,Internacion,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",117949.98
2021-04-29,16673,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,19267.00
2021-04-29,16674,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,627.00
2021-04-29,16675,Internacion,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,11458.00
2021-04-29,16676,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,25410.69
2021-04-29,16677,Internacion,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,19267.00
2021-04-29,16678,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,31464.00
2021-04-29,16679,Internacion,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,19267.00
2021-04-30,16680,Internacion,Facturado,1.0,OSVARA,OBRA SOCIAL DE VENDEDORES AMBULANTES DE LA REPUBLICA  ARGENTINA,203430.00
2021-04-30,16681,Ambulatorio,Facturado,1.0,OSPL,OBRA SOCIAL DEL PERSONAL LADRILLERO,10310.00
2021-04-30,16682,Ambulatorio,Facturado,1.0,OSCONARA,OBRA SOCIAL DE CONDUCTORES NAVALES,21291.00
2021-04-30,16683,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,65886.00
2021-04-30,16684,Internacion,Facturado,1.0,OSCEP,OBRA SOCIAL DE CAPATACES Y ESTIBADORES PORTUARIOS,19450.00
2021-04-30,16685,Internacion,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,28936.00
2021-04-30,16686,Ambulatorio,Facturado,1.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,52892.00
2021-04-30,16687,Internacion,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,108395.00
2021-04-30,16688,Ambulatorio,Facturado,1.0,OSTVLA,OBRA SOCIAL DE TECNICOS DE VUELO DE LINEAS AEREAS,32272.00
2021-04-30,16689,Internacion,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,29697.00
2021-04-30,16690,Ambulatorio,Facturado,1.0,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,65886.00
2021-04-30,16691,Internacion,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,22379.00
2021-04-30,16692,Ambulatorio,Facturado,1.0,UTA,OBRA SOCIAL CONDUCTORES DE TRANSPORTE DE COLECTIVOS DE PASAJEROS,32943.00
2021-04-30,16693,Internacion,Facturado,1.0,OSRJA,OBRA SOCIAL DE RELOJEROS Y JOYEROS,26999.00
2021-04-30,16694,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",64544.00
2021-05-03,16695,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,170703.32
2021-05-03,16696,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,2002625.77
2021-05-03,16697,Internacion,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,25715.56
2021-05-03,16698,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,82095.50
2021-05-03,16699,Internacion,Facturado,1.0,INCLUIR SALUD B,MINISTERIO DE SALUD DE LA PROVINCIA DE BUENOS AIRES - INCLUIR SALUD BUENOS AIRES,2708851.12
2021-05-03,16700,Internacion,Facturado,1.0,OSTEL,OBRA SOCIAL DEL PERSONAL DE LAS TELECOMUNICACIONES DE LA REPUBLICA ARGENTINA,23023.64
2021-05-03,16701,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,51252.00
2021-05-03,16702,Internacion,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,167290.24
2021-05-03,16703,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2639.00
2021-05-03,16704,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,26601.00
2021-05-03,16705,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,1470101.00
2021-05-03,16706,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,120426.23
2021-05-03,16707,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,19267.00
2021-05-04,16708,Internacion,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,298845.05
2021-05-04,16709,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,552196.57
2021-05-04,16710,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,651442.12
2021-05-04,16711,Internacion,Facturado,1.0,GALENO,GALENO ARGENTINA S.A.,73688.87
2021-05-04,16712,Internacion,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,470162.28
2021-05-04,16713,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,67132.16
2021-05-04,16714,Ambulatorio,Baja,,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,5524.00
2021-05-04,16715,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,78488.69
2021-05-04,16716,Internacion,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",250936.56
2021-05-04,16717,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,77360.44
2021-05-04,16718,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16719,Ambulatorio,Facturado,1.0,GALENO,GALENO ARGENTINA S.A.,5524.00
2021-05-04,16720,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,5524.00
2021-05-04,16721,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,5524.00
2021-05-04,16722,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16723,Ambulatorio,Facturado,1.0,OSPAT,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD DEL TURF,5524.00
2021-05-04,16724,Ambulatorio,Facturado,1.0,SWISS MEDICAL,SWISS MEDICAL,5524.00
2021-05-04,16725,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,5524.00
2021-05-04,16726,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,5524.00
2021-05-04,16727,Ambulatorio,Facturado,1.0,OSEN,OBRA SOCIAL ELECTRICISTAS NAVALES,5524.00
2021-05-04,16728,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,65886.00
2021-05-04,16729,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",5524.00
2021-05-04,16730,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,87848.00
2021-05-04,16731,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,131772.00
2021-05-04,16732,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16733,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16734,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,31432.86
2021-05-04,16735,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,5524.00
2021-05-04,16736,Ambulatorio,Facturado,1.0,SANCOR,Sancor Salud,5524.00
2021-05-04,16737,Ambulatorio,Facturado,1.0,HTAL ITALIANO,HOSPITAL ITALIANO,5524.00
2021-05-04,16738,Internacion,Baja,,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,84785.44
2021-05-04,16739,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16740,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",5524.00
2021-05-04,16741,Ambulatorio,Facturado,1.0,OSPEP,OBRA SOCIAL DEL PERSONAL DE LA ENSEÑANZA PRIVADA,5524.00
2021-05-04,16742,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,5524.00
2021-05-04,16743,Ambulatorio,Facturado,1.0,IOSFA,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS,5524.00
2021-05-04,16744,Ambulatorio,Facturado,1.0,OSRJA,OBRA SOCIAL DE RELOJEROS Y JOYEROS,5524.00
2021-05-04,16745,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-04,16746,Ambulatorio,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,5524.00
2021-05-04,16747,Ambulatorio,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,5524.00
2021-05-04,16748,Ambulatorio,Facturado,1.0,OSSIMRA,OBRA SOCIAL DE LOS  SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA,5524.00
2021-05-04,16749,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,5524.00
2021-05-04,16750,Ambulatorio,Facturado,1.0,OSBA,OBRA SOCIAL SERVICIOS SOCIALES BANCARIOS,5524.00
2021-05-04,16751,Ambulatorio,Facturado,1.0,GALENO,GALENO ARGENTINA S.A.,5524.00
2021-05-04,16752,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,5524.00
2021-05-04,16753,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,5524.00
2021-05-04,16754,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-05,16755,Internacion,Facturado,1.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,121144.61
2021-05-05,16756,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,87848.00
2021-05-05,16757,Internacion,Facturado,1.0,OSPAÑA,OBRA SOCIAL DE LOS INMIGRANTES ESPAÑOLES Y SUS DESCENDIENTES RESIDENTES EN LA REPUBLICA ARGENTIN,33404.00
2021-05-05,16758,Internacion,Facturado,1.0,INCLUIR SALUD S,INCLUIR SALUD SANTIAGO DEL ESTERO,51230.90
2021-05-05,16759,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,180938.98
2021-05-05,16760,Internacion,Facturado,1.0,OSPG,OBRA SOCIAL DEL PERSONAL GRAFICO,59862.75
2021-05-05,16761,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,77356.77
2021-05-05,16762,Internacion,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,65331.12
2021-05-05,16763,Internacion,Facturado,1.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,44265.90
2021-05-05,16764,Internacion,Facturado,1.0,IOSFA,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS,52009.75
2021-05-05,16765,Internacion,Baja,,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,65125.21
2021-05-05,16766,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,72105.19
2021-05-06,16767,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",22071.98
2021-05-06,16768,Internacion,Facturado,1.0,OSPE,OBRA SOCIAL DE PETROLEROS,43557.73
2021-05-06,16769,Internacion,Facturado,1.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,33484.89
2021-05-06,16770,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-06,16771,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,5524.00
2021-05-06,16772,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",5524.00
2021-05-06,16773,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",5524.00
2021-05-06,16774,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,18988.98
2021-05-06,16775,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-06,16776,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,5524.00
2021-05-06,16777,Internacion,Facturado,1.0,OSTVLA,OBRA SOCIAL DE TECNICOS DE VUELO DE LINEAS AEREAS,97491.67
2021-05-06,16778,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-06,16779,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,5524.00
2021-05-06,16780,Ambulatorio,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",5524.00
